ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,STATUS_Cancelled,STATUS_Disputed,STATUS_In Process,STATUS_On Hold,STATUS_Resolved,STATUS_Shipped,DEALSIZE_Large,DEALSIZE_Medium,DEALSIZE_Small,PRICE_PER_UNIT,HIGH_QUANTITY
10253,23,83.93,9,0.13707430340557278,2004-06-01,2,6,2004,Classic Cars,77,S18_1889,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,Unknown,WX1 6LT,UK,EMEA,Devon,Elizabeth,True,False,False,False,False,False,False,False,True,0.0059597523219814255,False
10266,33,74.69,10,0.17501988240974806,2004-07-06,3,7,2004,Classic Cars,77,S18_1889,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Unknown,42100,Italy,EMEA,Moroni,Maurizio,False,False,False,False,False,True,False,False,True,0.005303632800295396,False
10278,29,90.86,10,0.18710341693413243,2004-08-06,3,8,2004,Classic Cars,77,S18_1889,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,False,False,False,False,False,True,False,False,True,0.006451841963245946,False
10287,44,82.39,8,0.2574175590081518,2004-08-30,3,8,2004,Classic Cars,77,S18_1889,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,False,False,False,False,False,True,False,True,False,0.0058503990683670855,True
10300,41,92.4,1,0.26900900389127164,2003-10-04,4,10,2003,Classic Cars,77,S18_1889,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,Unknown,60528,Germany,EMEA,Keitel,Roland,False,False,False,False,False,True,False,True,False,0.006561195216860284,True
10310,20,91.63,6,0.1301303718010623,2004-10-16,4,10,2004,Classic Cars,77,S18_1889,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,Unknown,50739,Germany,EMEA,Pfalzheim,Henriette,False,False,False,False,False,True,False,False,True,0.006506518590053115,False
10321,37,78.54,14,0.20634958957025593,2004-11-04,4,11,2004,Classic Cars,77,S18_1889,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,False,False,False,False,False,True,False,False,True,0.005577015934331241,False
10329,29,100.0,9,0.20981693981310537,2004-11-15,4,11,2004,Classic Cars,77,S18_1889,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,False,False,False,False,False,True,False,False,True,0.007235066890107082,False
10342,55,65.45,1,0.25561323032351524,2004-11-24,4,11,2004,Classic Cars,77,S18_1889,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,False,False,False,False,False,True,False,True,False,0.004647513278609368,True
10363,22,100.0,7,0.2617760672593518,2005-01-06,1,1,2005,Classic Cars,77,S18_1889,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,Unknown,FIN-02271,Finland,EMEA,Suominen,Kalle,False,False,False,False,False,True,False,True,False,0.011898912148152356,False
10377,31,67.76,4,0.14915783792995713,2005-02-09,1,2,2005,Classic Cars,77,S18_1889,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,Unknown,21240,Finland,EMEA,Karttunen,Matti,False,False,False,False,False,True,False,False,True,0.004811543159030875,False
10389,49,79.22,3,0.27563978754225016,2005-03-03,1,3,2005,Classic Cars,77,S18_1889,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,False,False,False,False,False,True,False,True,False,0.005625301786576534,True
10405,61,73.92,4,0.32018632658278184,2005-04-14,2,4,2005,Classic Cars,77,S18_1889,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,Unknown,67000,France,EMEA,Citeaux,Frederique,False,False,False,False,False,True,False,True,False,0.005248956173488227,True
10419,39,83.93,9,0.23243034055727554,2005-05-17,2,5,2005,Classic Cars,77,S18_1889,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,False,False,False,False,False,True,False,True,False,0.005959752321981425,False
10109,38,100.0,3,0.3147598488936859,2003-03-10,1,3,2003,Classic Cars,142,S18_1984,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,False,False,False,False,False,True,False,True,False,0.008283153918254892,False
10122,31,100.0,1,0.291205584116795,2003-05-08,2,5,2003,Classic Cars,142,S18_1984,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,Unknown,13008,France,EMEA,Lebihan,Laurence,False,False,False,False,False,True,False,True,False,0.009393728519896612,False
10136,36,100.0,1,0.37455051552248136,2003-07-04,3,7,2003,Classic Cars,142,S18_1984,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,False,False,False,False,False,True,False,True,False,0.010404180986735593,False
10148,25,100.0,12,0.30050842162070046,2003-09-11,3,9,2003,Classic Cars,142,S18_1984,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,False,False,False,False,False,True,False,True,False,0.012020336864828018,False
10161,48,100.0,11,0.436379129150453,2003-10-17,4,10,2003,Classic Cars,142,S18_1984,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,Unknown,8200,Denmark,EMEA,Ibsen,Palle,False,False,False,False,False,True,False,True,False,0.009091231857301105,True
10171,35,100.0,1,0.3323344789388474,2003-11-05,4,11,2003,Classic Cars,142,S18_1984,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,False,False,False,False,False,True,False,True,False,0.009495270826824212,False
10181,21,100.0,5,0.23333996080324937,2003-11-12,4,11,2003,Classic Cars,142,S18_1984,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,False,False,False,False,False,True,False,True,False,0.011111426704916636,False
10192,47,100.0,10,0.5269761695117449,2003-11-20,4,11,2003,Classic Cars,142,S18_1984,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,False,False,False,False,False,True,True,False,False,0.011212258925781806,True
10204,38,100.0,16,0.4567728008634647,2003-12-02,4,12,2003,Classic Cars,142,S18_1984,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,False,False,False,False,False,True,False,True,False,0.01202033686482802,False
10212,41,100.0,9,0.3437434317039225,2004-01-16,1,1,2004,Classic Cars,142,S18_1984,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,True,False,0.008383986139120062,True
10226,24,100.0,7,0.2763711761865538,2004-02-26,1,2,2004,Classic Cars,142,S18_1984,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,False,False,False,False,False,True,False,True,False,0.011515465674439743,False
10240,37,100.0,2,0.39241628085323943,2004-04-13,2,4,2004,Classic Cars,142,S18_1984,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,False,False,False,False,False,True,False,True,False,0.01060584542846593,False
10253,33,100.0,4,0.31667140057374954,2004-06-01,2,6,2004,Classic Cars,142,S18_1984,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,Unknown,WX1 6LT,UK,EMEA,Devon,Elizabeth,True,False,False,False,False,False,False,True,False,0.00959610304768938,False
10266,49,100.0,5,0.44049478796830177,2004-07-06,3,7,2004,Classic Cars,142,S18_1984,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Unknown,42100,Italy,EMEA,Moroni,Maurizio,False,False,False,False,False,True,False,True,False,0.008989689550373506,True
10278,29,100.0,5,0.26656985826682195,2004-08-06,3,8,2004,Classic Cars,142,S18_1984,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,False,False,False,False,False,True,False,True,False,0.009192064078166274,False
10287,24,100.0,3,0.24970034368165422,2004-08-30,3,8,2004,Classic Cars,142,S18_1984,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,False,False,False,False,False,True,False,True,False,0.010404180986735593,False
10301,47,100.0,7,0.5317152838924077,2003-10-05,4,10,2003,Classic Cars,142,S18_1984,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,Unknown,N 0106,Norway,EMEA,Klaeboe,Jan,False,False,False,False,False,True,True,False,False,0.011313091146646973,True
10310,24,100.0,1,0.24484335501462778,2004-10-16,4,10,2004,Classic Cars,142,S18_1984,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,Unknown,50739,Germany,EMEA,Pfalzheim,Henriette,False,False,False,False,False,True,False,True,False,0.010201806458942824,False
10321,25,100.0,9,0.26514613571164825,2004-11-04,4,11,2004,Classic Cars,142,S18_1984,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,False,False,False,False,False,True,False,True,False,0.01060584542846593,False
10331,30,32.47,8,0.06916948334138098,2004-11-17,4,11,2004,Classic Cars,142,S18_1984,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,False,False,False,False,False,True,False,False,True,0.0023056494447126993,False
10342,22,100.0,3,0.2244397420967421,2004-11-24,4,11,2004,Classic Cars,142,S18_1984,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,False,False,False,False,False,True,False,True,False,0.010201806458942824,False
10356,27,64.69,2,0.124025761922345,2004-12-09,4,12,2004,Classic Cars,142,S18_1984,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,Unknown,75508,France,EMEA,Da Cunha,Daniel,False,False,False,False,False,True,False,False,True,0.00459354673786463,False
10366,34,100.0,3,0.2987928536938677,2005-01-10,1,1,2005,Classic Cars,142,S18_1984,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,Unknown,B-6000,Belgium,EMEA,Cartrain,Pascale,False,False,False,False,False,True,False,True,False,0.008788025108643169,False
10377,36,100.0,6,0.3090834209106144,2005-02-09,1,2,2005,Classic Cars,142,S18_1984,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,Unknown,21240,Finland,EMEA,Karttunen,Matti,False,False,False,False,False,True,False,True,False,0.008585650580850401,False
10390,34,43.05,15,0.10393529695799132,2005-03-04,1,3,2005,Classic Cars,142,S18_1984,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,False,True,0.0030569204987644506,False
10406,48,100.0,2,0.5090805805663646,2005-04-15,2,4,2005,Classic Cars,142,S18_1984,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,Unknown,1734,Denmark,EMEA,Petersen,Jytte,False,True,False,False,False,False,True,False,False,0.01060584542846593,True
10419,34,100.0,4,0.32626750362143897,2005-05-17,2,5,2005,Classic Cars,142,S18_1984,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,False,False,False,False,False,True,False,True,False,0.009596103047689382,False
10104,24,100.0,8,0.24554207970005967,2003-01-31,1,1,2003,Classic Cars,163,S18_2238,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,True,False,0.010230919987502486,False
10115,46,100.0,4,0.5241258840571478,2003-04-04,2,4,2003,Classic Cars,163,S18_2238,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,False,False,False,False,False,True,True,False,False,0.011394040957764083,True
10127,45,100.0,10,0.5074914079586446,2003-06-03,2,6,2003,Classic Cars,163,S18_2238,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,False,False,False,False,False,True,True,False,False,0.011277586843525434,True
10141,39,100.0,4,0.42168673843269805,2003-08-01,3,8,2003,Classic Cars,163,S18_2238,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,Unknown,FIN-02271,Finland,EMEA,Suominen,Kalle,False,False,False,False,False,True,False,True,False,0.010812480472633283,False
10151,43,100.0,2,0.5049358082199563,2003-09-21,3,9,2003,Classic Cars,163,S18_2238,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,Unknown,90110,Finland,EMEA,Koskitalo,Pirkko,False,False,False,False,False,True,True,False,False,0.011742693214417588,True
10165,29,100.0,11,0.3573827647910927,2003-10-22,4,10,2003,Classic Cars,163,S18_2238,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Unknown,79903,Singapore,Japan,Natividad,Eric,False,False,False,False,False,True,False,True,False,0.012323543613485956,False
10176,20,100.0,10,0.260431164257108,2003-11-06,4,11,2003,Classic Cars,163,S18_2238,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Unknown,42100,Italy,EMEA,Moroni,Maurizio,False,False,False,False,False,True,False,True,False,0.013021558212855399,False
10184,46,100.0,5,0.5241258840571478,2003-11-14,4,11,2003,Classic Cars,163,S18_2238,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,False,False,False,False,False,True,True,False,False,0.011394040957764083,True
10195,27,100.0,5,0.36413994376118386,2003-11-25,4,11,2003,Classic Cars,163,S18_2238,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,False,False,False,False,False,True,False,True,False,0.013486664583747551,False
10207,44,100.0,6,0.5013378021416196,2003-12-09,4,12,2003,Classic Cars,163,S18_2238,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,False,False,False,False,False,True,True,False,False,0.011394040957764083,True
10219,43,100.0,1,0.5999261510495072,2004-02-10,1,2,2004,Classic Cars,163,S18_2238,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,False,False,False,False,False,True,True,False,False,0.013951770954639703,True
10230,49,100.0,8,0.5183990399636437,2004-03-15,1,3,2004,Classic Cars,163,S18_2238,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,Unknown,60528,Germany,EMEA,Keitel,Roland,False,False,False,False,False,True,True,False,False,0.010579572244155993,True
10246,40,100.0,4,0.4650495640071577,2004-05-05,2,5,2004,Classic Cars,163,S18_2238,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,True,False,0.011626239100178942,False
10259,30,100.0,3,0.4045999375124265,2004-06-15,2,6,2004,Classic Cars,163,S18_2238,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,False,False,False,False,False,True,False,True,False,0.013486664583747551,False
10271,50,100.0,4,0.65107791064277,2004-07-20,3,7,2004,Classic Cars,163,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,True,False,False,0.013021558212855399,True
10282,23,100.0,13,0.2299706024370154,2004-08-20,3,8,2004,Classic Cars,163,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,True,False,0.009998721845087625,False
10292,26,100.0,7,0.3234399409208396,2004-09-08,3,9,2004,Classic Cars,163,S18_2238,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,False,False,False,False,False,True,False,True,False,0.0124399977277246,False
10305,27,100.0,4,0.27937910074701056,2004-10-13,4,10,2004,Classic Cars,163,S18_2238,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,False,False,False,False,False,True,False,True,False,0.010347374101741132,False
10314,42,100.0,13,0.41016417189763404,2004-10-22,4,10,2004,Classic Cars,163,S18_2238,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,Unknown,8200,Denmark,EMEA,Ibsen,Palle,False,False,False,False,False,True,False,True,False,0.009765813616610334,True
10324,47,100.0,8,0.5117909790666629,2004-11-05,4,11,2004,Classic Cars,163,S18_2238,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,False,False,False,False,False,True,True,False,False,0.010889169767375808,True
10336,49,100.0,6,0.5297767489419718,2004-11-20,4,11,2004,Classic Cars,163,S18_2238,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,Unknown,75012,France,EMEA,Bertrand,Marie,False,False,False,False,False,True,True,False,False,0.010811770386570854,True
10349,38,100.0,8,0.4771451699946034,2004-12-01,4,12,2004,Classic Cars,163,S18_2238,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,False,False,False,False,False,True,False,True,False,0.012556451841963247,False
10358,20,100.0,10,0.17240889595819014,2004-12-10,4,12,2004,Classic Cars,163,S18_2238,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,False,True,0.008620444797909507,False
10371,25,100.0,7,0.18478214559604625,2005-01-23,1,1,2005,Classic Cars,163,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,False,True,0.00739128582384185,False
10382,25,88.0,5,0.15621893373476867,2005-02-17,1,2,2005,Classic Cars,163,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,False,True,0.006248757349390747,False
10412,41,100.0,4,0.47667580310733665,2005-05-03,2,5,2005,Classic Cars,163,S18_2238,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,True,False,0.011626239100178943,True
10425,28,100.0,3,0.37762660834493145,2005-05-31,2,5,2005,Classic Cars,163,S18_2238,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,Unknown,44000,France,EMEA,Labrune,Janine,False,False,True,False,False,False,False,True,False,0.013486664583747551,False
10100,50,67.8,2,0.24071917516402988,2003-01-06,1,1,2003,Vintage Cars,60,S18_2248,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,False,False,False,False,False,True,False,True,False,0.004814383503280598,True
10110,32,50.25,6,0.11418183883886728,2003-03-18,1,3,2003,Vintage Cars,60,S18_2248,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,Unknown,EC2 5NT,UK,EMEA,Ashworth,Victoria,False,False,False,False,False,True,False,False,True,0.0035681824637146023,False
10124,42,53.88,5,0.16068963558383279,2003-05-21,2,5,2003,Vintage Cars,60,S18_2248,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,False,False,False,False,False,True,False,False,True,0.003825943704376971,True
10149,24,62.36,10,0.10627432044763827,2003-09-12,3,9,2003,Vintage Cars,60,S18_2248,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,False,False,False,False,False,True,False,False,True,0.004428096685318261,False
10162,27,69.62,8,0.13347771749936094,2003-10-18,4,10,2003,Vintage Cars,60,S18_2248,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,False,False,False,False,False,True,False,False,True,0.004943619166642998,False
10173,26,57.51,12,0.10617632857102281,2003-11-05,4,11,2003,Vintage Cars,60,S18_2248,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,Unknown,24100,Italy,EMEA,Rovelli,Giovanni,False,False,False,False,False,True,False,False,True,0.004083704945039339,False
10182,38,61.15,9,0.16500269832703723,2003-11-12,4,11,2003,Vintage Cars,60,S18_2248,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,False,True,0.004342176271764138,False
